Product Name;Category;Price (€);Quantity Sold;Revenue Total;Transaction Date;Country ;Store-ID;Duplicate Col;Duplicate Col 
Product 1902;Food;299.43;NaN;3,624.51;12/08/2019;;;X;X
Product 1903;;3153;NaN;3,511.18;2023-11-19;France;;X;X
Product 1904;Food;;;4369,86;2023-05-20;France;;X;X
;;;NaN;1593,16;25/05/2018;France;;X;X
Product 1906;Drink;1734;;609,47;2019-08-09;France;S-23;X;X
Product 1907;;1424,64;90;3806,85;2024/05/05;Portugal;;X;X
Product 1908;;4006,12;;3,669.69;18/08/2018;France;;X;X
Product 1909;Food;;;3948,53;2020/04/11;;;X;X
Product 1910;;2167,04;;;18-05-2024;France;S-38;X;X
Product 1911;Snack;3331,60;;;2023/02/17;Germany;;X;X
Product 1912;Food;4,993.22;69;;12/10/2020;France;;X;X
Product 1913;;;NaN;4215,44;22-04-2022;Germany;;X;X
Product 1914;Snack;;NaN;4194,00;01/02/2024;Portugal;S-21;X;X
Product 1915;Food;3657;NaN;1408;2022/01/02;Portugal;S-37;X;X
Product 1916;Drink;719.76;48;;2021/10/29;;S-19;X;X
Product 1917;Food;;69;1,146.86;2024-07-08;France;;X;X
Product 1918;Food;1,378.80;NaN;2,793.21;07-02-2024;;;X;X
Product 1919;;209;NaN;;2023-06-23;Portugal;S-17;X;X
;Snack;60.57;40;1,286.46;;;S-36;X;X
Product 1921;Food;972.47;24;4560;08/05/2020;Germany;;X;X
Product 1922;Food;2,087.95;18;;2020-08-09;Germany;S-37;X;X
Product 1923;Food;2134;NaN;;10-02-2019;;S-22;X;X
Product 1924;;4,952.13;NaN;729,27;09-08-2023;Germany;S-36;X;X
Product 1925;Food;2,83;;;25-02-2021;;;X;X
Product 1926;Snack;816,96;66;98.80;15/07/2021;France;S-41;X;X
Product 1927;;;89;4063;2020/09/24;Germany;;X;X
Product 1928;Drink;3,935.06;NaN;;28-03-2022;;;X;X
Product 1929;Drink;2,341.53;;1580,73;05/10/2020;Germany;;X;X
Product 1930;;;83;4860;21/09/2023;France;;X;X
Product 1931;Snack;;NaN;4,617.75;12-01-2020;France;;X;X
Product 1932;;4058;;4505,25;06-02-2018;Portugal;S-12;X;X
Product 1933;;3083;;4,222.44;05-07-2024;Portugal;S-47;X;X
Product 1934;;4252;41;4579;07-08-2023;;;X;X
;;2885;NaN;3182,57;13/06/2023;Germany;S-10;X;X
Product 1936;Food;3157;NaN;;2018/05/16;;S-26;X;X
Product 1937;Drink;2633;NaN;4737;2020/01/09;;S-35;X;X
Product 1938;Snack;4,030.94;NaN;9.87;05-09-2018;Portugal;;X;X
Product 1939;Food;1130,99;58;1472;2022-11-29;Portugal;;X;X
Product 1940;Drink;2169;;3,254.24;;Germany;;X;X
Product 1941;;1640;38;2,094.65;28/07/2019;France;;X;X
Product 1942;Drink;;46;4,824.27;2022-11-07;;S-3;X;X
Product 1943;Drink;256;NaN;;2018/08/07;Portugal;;X;X
Product 1944;Food;4008;;3146;28/09/2022;;;X;X
Product 1945;Food;532.48;;;05/05/2022;Germany;;X;X
Product 1946;Snack;2,775.07;;4,715.12;2019-08-03;France;;X;X
Product 1947;;4,403.73;;768.17;2018/12/26;France;;X;X
Product 1948;;2,321.74;;83,16;10-05-2021;Portugal;S-10;X;X
Product 1949;;4630;NaN;3,451.03;19/10/2018;Portugal;;X;X
;Drink;;32;71,73;2018/10/25;;;X;X
Product 1951;Drink;2096;;;2024-07-29;Germany;;X;X
Product 1952;;1,495.42;37;;21/12/2019;Portugal;S-46;X;X
Product 1953;Snack;;;1,400.37;07-01-2024;Germany;;X;X
Product 1954;Drink;4742,46;;;03/01/2023;France;;X;X
Product 1955;Snack;3874,83;NaN;;2019/03/02;France;;X;X
Product 1956;Drink;;66;4560,10;2019/05/10;Portugal;;X;X
Product 1957;Food;;;219;09/06/2024;Germany;;X;X
Product 1958;Food;4891;;3,060.70;2022/08/29;;;X;X
Product 1959;;4687,97;NaN;;2019-03-01;Portugal;;X;X
Product 1960;Food;;;;;Germany;;X;X
Product 1961;Drink;;;;2023/12/18;;S-41;X;X
Product 1962;Drink;;;;2023-08-27;France;;X;X
Product 1963;Food;;NaN;158.23;2019-12-27;Portugal;;X;X
Product 1964;Food;2,150.53;NaN;;12/01/2020;Germany;;X;X
;Food;1,432.34;NaN;4727;2019/01/13;France;S-37;X;X
Product 1966;;1680;NaN;4221,71;2019-11-13;France;S-19;X;X
Product 1967;Food;2967,23;49;4534,63;2024-02-15;;;X;X
Product 1968;Drink;503,30;75;;21-05-2024;France;S-20;X;X
Product 1969;Food;3980,97;18;;14/10/2018;Portugal;;X;X
Product 1970;;;;1489;25/06/2021;Portugal;;X;X
Product 1971;;2463,24;;4324;2018-09-10;Portugal;;X;X
Product 1972;Drink;4,671.87;;3189;2024/02/29;;S-38;X;X
Product 1973;Drink;4959,19;;;2020/08/05;Portugal;;X;X
Product 1974;Food;2356,04;94;;01-09-2024;;;X;X
Product 1975;Drink;667;;3584,83;2020-07-08;Germany;S-16;X;X
Product 1976;Snack;3393;6;;2023-11-03;Portugal;;X;X
Product 1977;Drink;3330,29;;556.30;2022/08/06;;;X;X
Product 1978;Snack;202;NaN;;13/04/2023;;;X;X
Product 1979;Snack;1650,71;79;2,509.93;01/06/2023;Portugal;;X;X
;Drink;4981,58;NaN;3,178.06;;France;S-36;X;X
Product 1981;Snack;4940,92;;;2023-10-30;Germany;S-17;X;X
Product 1982;Drink;4,107.15;60;3,848.77;28-02-2019;;S-36;X;X
Product 1983;Drink;;NaN;4,686.42;2021/10/17;;S-17;X;X
Product 1984;;;;;20-01-2022;France;;X;X
Product 1985;Snack;537;;2131;06/03/2020;Portugal;;X;X
Product 1986;Snack;3077,18;86;1285;2020/10/23;Portugal;S-36;X;X
Product 1987;Food;4159;;640;2021-03-26;;S-38;X;X
Product 1988;Drink;;38;3842;12/01/2022;France;;X;X
Product 1989;;3030;NaN;4903;2022-11-05;Portugal;;X;X
Product 1990;;786,97;51;1713;2022/06/26;France;;X;X
Product 1991;Food;2,482.08;28;3,238.20;2022-09-25;Portugal;S-41;X;X
Product 1992;Snack;3445,16;48;4461,16;2021/08/07;;;X;X
Product 1993;;1966;84;3,600.40;2018/02/04;Portugal;S-33;X;X
Product 1994;Snack;;NaN;3216;2019-10-08;;S-37;X;X
;;4051;NaN;;19-01-2023;Germany;;X;X
Product 1996;;4758;39;1631;16-01-2020;Germany;S-23;X;X
Product 1997;Drink;;NaN;1,795.52;17/06/2019;France;;X;X
Product 1998;Snack;2,089.85;NaN;2,770.64;26/06/2024;Germany;;X;X
Product 1999;;3971;;4,916.20;2020/07/18;Portugal;;X;X
Product 2000;Drink;3,331.28;35;682.25;;;;X;X
Product 2001;;1,203.41;NaN;1528;16-08-2022;;;X;X
Product 2002;Drink;3516,17;;3,616.22;2019/03/15;France;S-18;X;X
Product 2003;Drink;397,27;NaN;;19-01-2021;Germany;S-37;X;X
Product 2004;Snack;;;2,573.48;01-11-2018;Germany;;X;X
Product 2005;Drink;630,55;;;16/02/2020;;;X;X
Product 2006;;1412;;;2023/01/28;;;X;X
Product 2007;Food;3,438.63;;3354;2020-09-23;France;;X;X
Product 2008;;;;3,023.96;24-12-2022;;;X;X
Product 2009;;2049;;3,322.69;22-04-2022;;;X;X
;Drink;4,687.18;NaN;4206,38;2020-10-29;Germany;S-22;X;X
Product 2011;;4477,95;;565.21;2018-02-22;Portugal;;X;X
Product 2012;Drink;;NaN;;2023/10/28;France;;X;X
Product 2013;Snack;957,44;;3194,15;17-03-2023;Germany;;X;X
Product 2014;Drink;244;NaN;3961,69;2022/04/29;Germany;;X;X
Product 2015;Snack;;15;;2020/02/22;Portugal;;X;X
Product 2016;Food;;NaN;2409,11;31-05-2024;Germany;S-41;X;X
Product 2017;;3918;NaN;496;07-04-2018;France;S-12;X;X
Product 2018;Snack;2248;;4383,24;25/12/2018;France;;X;X
Product 2019;Food;;;4626;2021-01-25;France;;X;X
Product 2020;Drink;3,292.02;NaN;3743,47;;Germany;;X;X
Product 2021;Food;37.19;85;3,183.54;2024/03/02;Germany;;X;X
Product 2022;Snack;;NaN;1059;29-04-2023;;S-46;X;X
Product 2023;;466;NaN;1216;09/01/2022;Germany;;X;X
Product 2024;Food;740.84;30;802,29;2018/04/29;;;X;X
;Food;;NaN;;12/04/2022;Germany;;X;X
Product 2026;Drink;4,785.31;36;;2020/01/26;;;X;X
Product 2027;Drink;;21;1689,39;2023-02-03;;;X;X
Product 2028;;192,25;77;;2023-12-22;;S-49;X;X
Product 2029;Drink;3157;NaN;4402;2020-02-08;Portugal;;X;X
Product 2030;Snack;4001;;;06/04/2021;Germany;;X;X
Product 2031;Snack;1685,90;50;4,101.36;2023-02-12;France;;X;X
Product 2032;Food;2,413.99;;603;2018/09/04;France;;X;X
Product 2033;Drink;1055;NaN;321,77;22/07/2021;Portugal;S-8;X;X
Product 2034;Drink;3401;NaN;310;2022-04-05;France;S-40;X;X
Product 2035;Food;2,654.35;36;1474,50;20-08-2024;Germany;S-47;X;X
Product 2036;;2174,69;NaN;;2018-05-27;Germany;;X;X
Product 2037;Drink;2274;;2,440.61;2023/02/07;Germany;S-37;X;X
Product 2038;Drink;;;;14-08-2018;Portugal;;X;X
Product 2039;;222;13;1679;25-06-2024;France;;X;X
;Drink;89,57;NaN;;;France;;X;X
Product 2041;Snack;;49;3142,54;08/10/2021;;;X;X
Product 2042;Snack;4,645.24;65;4,171.07;2019-10-22;Portugal;;X;X
Product 2043;;4,615.45;16;1,913.24;2023-02-10;France;S-23;X;X
Product 2044;;2246;45;;18-08-2022;Germany;S-44;X;X
Product 2045;Snack;4457,57;NaN;;16-07-2023;Portugal;;X;X
Product 2046;Snack;4083;NaN;3682,94;2021-05-31;France;S-45;X;X
Product 2047;Snack;1974,06;NaN;438.59;27/09/2023;Germany;;X;X
Product 2048;Snack;2653,71;21;395,80;2018-02-16;Portugal;;X;X
Product 2049;;;NaN;2,293.97;22/06/2022;;;X;X
Product 2050;;1194,90;NaN;;2022/10/31;;S-48;X;X
Product 2051;Food;2150,05;;4962;29-05-2019;Germany;S-40;X;X
Product 2052;;4011;;543.89;15/09/2020;France;;X;X
Product 2053;Snack;;NaN;2159;2022-11-26;;;X;X
Product 2054;Drink;81;92;670.14;2024-02-19;;S-12;X;X
;Snack;3844,50;;;2020/09/02;;;X;X
Product 2056;Snack;2,483.18;;3351;27-10-2021;Portugal;S-5;X;X
Product 2057;;2670;35;3652,68;30-01-2022;Germany;;X;X
Product 2058;Food;3,898.37;NaN;1,406.44;27-10-2019;Portugal;;X;X
Product 2059;Drink;;;2,531.06;16-08-2019;;S-9;X;X
Product 2060;Drink;2803;;4168,64;;;S-17;X;X
Product 2061;Food;886.18;28;2065;2024-03-11;Portugal;;X;X
Product 2062;Snack;;;3,543.39;2023/08/28;Portugal;S-49;X;X
Product 2063;;398.38;NaN;3452;2019/04/14;Germany;;X;X
Product 2064;Snack;4732,89;NaN;4541,40;16-03-2023;Germany;;X;X
Product 2065;Drink;497;NaN;1778;28/01/2020;Portugal;;X;X
Product 2066;Drink;845;NaN;3283;2023-09-18;Portugal;;X;X
Product 2067;Snack;;NaN;1230;09-10-2019;Portugal;;X;X
Product 2068;Drink;;75;2442;2023-06-24;Portugal;S-40;X;X
Product 2069;;1,020.47;;;2024/08/31;Germany;S-3;X;X
;Drink;1807;16;4,005.64;2022-07-26;France;;X;X
Product 2071;;1547,46;2;3258;01-04-2024;Germany;;X;X
Product 2072;Snack;381.13;49;;09-03-2023;France;S-13;X;X
Product 2073;Snack;4366,11;;4,562.47;26-12-2018;;S-47;X;X
Product 2074;;4767,93;97;935;2021-02-14;Germany;;X;X
Product 2075;;3893;;1699;2023-10-27;Portugal;;X;X
Product 2076;;4825,72;NaN;131;12-12-2020;Germany;S-40;X;X
Product 2077;Drink;3824;;756,89;2018/08/01;Portugal;S-50;X;X
Product 2078;Snack;;NaN;47;2024-06-17;;;X;X
Product 2079;Drink;;NaN;;12/09/2019;Germany;;X;X
Product 2080;Drink;3339;;;;France;;X;X
Product 2081;;3927;44;2227;25/10/2022;Portugal;S-28;X;X
Product 2082;Drink;3945;64;4001;18/08/2019;Portugal;S-21;X;X
Product 2083;Food;881.99;;1043,71;2023-10-26;;S-34;X;X
Product 2084;Food;2726;61;;17-11-2019;Germany;;X;X
;Food;3626,58;15;;2024-09-27;Germany;;X;X
Product 2086;Food;4,960.61;46;1,921.69;27/10/2018;France;;X;X
Product 2087;Food;729.06;NaN;;02-05-2021;Portugal;;X;X
Product 2088;;2,610.43;NaN;2,972.78;2019-09-11;Germany;;X;X
Product 2089;Drink;2393;25;1184;02-05-2024;;;X;X
Product 2090;Drink;;;4006,03;01/07/2023;France;S-1;X;X
Product 2091;Food;;29;162.65;14-01-2024;Portugal;S-40;X;X
Product 2092;Drink;;NaN;3271;06-05-2022;;;X;X
Product 2093;Food;1,061.80;47;4711;2021-11-13;Germany;;X;X
Product 2094;Drink;;NaN;4,303.27;2022/11/01;Portugal;;X;X
Product 2095;;3867,32;27;4331;09-05-2020;;;X;X
Product 2096;Snack;4,880.69;;2,001.56;08-05-2022;;;X;X
Product 2097;Food;;30;;14/04/2018;;;X;X
Product 2098;;;NaN;3,340.97;10-12-2019;;;X;X
Product 2099;;1936;61;527;2021-05-20;Germany;;X;X
;Food;995,57;36;790;;Portugal;;X;X
Product 2101;Food;181.90;;;01/05/2021;Portugal;S-25;X;X
Product 2102;;18;;4033,51;09/02/2024;;;X;X
Product 2103;Food;85;7;1104,42;2022/12/18;France;S-21;X;X
Product 2104;Food;;NaN;3690,45;2018/01/04;Portugal;S-23;X;X
Product 2105;Snack;3748,66;NaN;312;2020-06-18;France;S-50;X;X
Product 2106;Snack;;NaN;609.61;04/03/2024;France;S-12;X;X
Product 2107;Food;426,13;NaN;3335;20-05-2020;France;;X;X
Product 2108;;2973,24;NaN;;2018-06-01;Germany;;X;X
Product 2109;Drink;;;710;15-04-2021;Germany;;X;X
Product 2110;Food;2471;NaN;4,161.53;2023-06-30;;;X;X
Product 2111;Food;598,77;3;621,66;2021-12-06;France;;X;X
Product 2112;Drink;3930;78;1698;06/12/2018;France;;X;X
Product 2113;Drink;;61;;2023-06-23;Germany;S-42;X;X
Product 2114;Drink;1467,26;23;;13/09/2020;;S-39;X;X
;Snack;274;NaN;349,58;2019/11/27;Portugal;;X;X
Product 2116;Snack;3,324.12;;1,154.90;2023-09-03;France;;X;X
Product 2117;Snack;;11;1742,70;27-08-2020;Portugal;;X;X
Product 2118;;4996;97;4564;2018/06/09;Germany;;X;X
Product 2119;Food;;NaN;3917;10-03-2020;;S-4;X;X
Product 2120;Snack;4906;;2,692.58;;Germany;;X;X
Product 2121;;375;45;1,653.98;2021/01/01;Germany;S-4;X;X
Product 2122;;;NaN;;21-02-2022;Portugal;S-4;X;X
Product 2123;Drink;113;NaN;;07-06-2022;Germany;;X;X
Product 2124;Drink;1638,77;NaN;3,930.26;2020/10/09;;S-40;X;X
Product 2125;Snack;4347,52;53;3,366.58;2018-03-14;Portugal;S-12;X;X
Product 2126;Food;1812,66;17;;27/05/2024;Germany;;X;X
Product 2127;Food;4873;27;412.23;2023/07/28;;S-39;X;X
Product 2128;Food;1591,56;NaN;0.99;2023/09/08;Germany;;X;X
Product 2129;;913.09;NaN;;04/11/2023;Portugal;;X;X
;;2911,14;NaN;;25-06-2023;Germany;;X;X
Product 2131;;1157;;2,791.78;2022/02/19;France;S-31;X;X
Product 2132;;1557,44;;;25/01/2023;Portugal;S-9;X;X
Product 2133;Food;4057;;2407,06;01-12-2019;;;X;X
Product 2134;Food;4531;80;;2018-08-02;France;;X;X
Product 2135;Drink;;26;3,286.55;17/08/2024;Portugal;;X;X
Product 2136;Food;3761,51;26;;10-11-2020;;S-4;X;X
Product 2137;;;NaN;4306;2023/03/13;;;X;X
Product 2138;;464;69;;12-07-2021;;;X;X
Product 2139;Snack;1345,24;56;1877,50;18/04/2022;;S-36;X;X
Product 2140;Food;684,46;;3,420.34;;;;X;X
Product 2141;Food;4744,92;;4984;04-10-2020;;;X;X
Product 2142;Drink;;44;;2019-05-07;Portugal;;X;X
Product 2143;Drink;212;NaN;2589;26/09/2024;;S-27;X;X
Product 2144;;2029,94;36;;2021-07-31;Germany;;X;X
;Snack;1,321.41;29;1,428.17;2023-03-15;France;;X;X
Product 2146;Food;410.04;;1027,30;12-03-2024;Portugal;S-7;X;X
Product 2147;Food;925,65;NaN;;30-03-2019;Portugal;;X;X
Product 2148;Snack;3154,19;;3783;2021-07-07;;S-35;X;X
Product 2149;Food;2,351.58;NaN;1560,88;2023-12-04;Portugal;;X;X
Product 2150;Drink;846.85;NaN;850.74;2023-03-31;;;X;X
Product 2151;Snack;4948,23;;496,92;14-04-2020;;S-47;X;X
Product 2152;Food;3407;;1965,90;2022-06-08;Germany;S-47;X;X
Product 2153;Drink;2,883.45;NaN;;2020/06/07;Germany;;X;X
Product 2154;Drink;2,463.26;44;1,249.12;2019/10/30;Germany;S-44;X;X
Product 2155;;296.86;;3423,71;2019-09-18;Germany;;X;X
Product 2156;Food;;74;2,749.32;2022/10/20;Portugal;;X;X
Product 2157;Snack;962;;723,07;11/09/2021;;;X;X
Product 2158;Drink;;;2137;2024/02/06;Portugal;;X;X
Product 2159;Drink;;;1,994.88;2021/07/12;France;;X;X
;;4553;23;3476,26;;Portugal;;X;X
Product 2161;Snack;1346,80;;4,182.60;03/05/2021;France;;X;X
Product 2162;;3534;;;18/03/2023;;S-35;X;X
Product 2163;Drink;;;392;2021/02/14;;;X;X
Product 2164;Food;7,26;;2555;2022/11/29;France;S-5;X;X
Product 2165;Snack;2,027.72;NaN;4766;10-04-2020;France;S-46;X;X
Product 2166;Food;3,733.93;;4,618.71;14/07/2024;Portugal;;X;X
Product 2167;Food;2883,08;NaN;;2018-05-19;Portugal;;X;X
Product 2168;;4,835.87;;3228;02/03/2021;Germany;;X;X
Product 2169;Drink;662,24;NaN;;19/11/2019;Germany;;X;X
Product 2170;Food;1,154.28;18;;03/06/2023;France;;X;X
Product 2171;Snack;3724,40;40;4601,40;12-02-2022;Portugal;S-27;X;X
Product 2172;;3,420.34;NaN;3241;27-12-2023;Portugal;S-8;X;X
Product 2173;Snack;4826;NaN;4493;2021-08-10;France;S-1;X;X
Product 2174;Food;4797,00;42;4,339.08;04-04-2022;Portugal;;X;X
;Snack;3259,26;NaN;485.46;2018-04-15;France;;X;X
Product 2176;;4149,85;;1,003.20;17-12-2018;Germany;S-8;X;X
Product 2177;;2066;19;4,428.26;2021/11/15;;;X;X
Product 2178;Drink;1,031.67;;4,296.82;25-11-2023;Germany;;X;X
Product 2179;Snack;734,94;NaN;3,528.95;2021-12-20;France;;X;X
Product 2180;;4344;;;;France;;X;X
Product 2181;;;78;;2018/12/01;;;X;X
Product 2182;Drink;3297;;;30/04/2018;Germany;;X;X
Product 2183;;2,217.06;;2019,32;2021/08/19;France;;X;X
Product 2184;Food;4,288.78;;2266,07;2022-02-24;Germany;;X;X
Product 2185;Snack;1033;;934;2024-02-06;France;;X;X
Product 2186;Drink;940.00;;;29-07-2018;Germany;S-38;X;X
Product 2187;Food;2449;NaN;2138,42;2022-06-26;Portugal;;X;X
Product 2188;Food;2187;NaN;4681;27-12-2021;Germany;S-38;X;X
Product 2189;Snack;;;96;04-06-2023;France;;X;X
;Drink;793,03;NaN;;2020-01-31;Germany;S-15;X;X
Product 2191;;3741;NaN;409,39;09-02-2020;Portugal;S-5;X;X
Product 2192;Drink;1019,20;NaN;;2018-03-14;Portugal;;X;X
Product 2193;;4,406.53;;1,862.26;2024/01/11;Portugal;S-7;X;X
Product 2194;Snack;1,417.23;NaN;679;2020-05-25;Germany;;X;X
Product 2195;Snack;2130,76;10;2482,26;10-04-2018;Portugal;S-30;X;X
Product 2196;Food;2366,17;;3242;03/10/2020;;;X;X
Product 2197;Food;2932;;320;17/07/2023;Germany;;X;X
Product 2198;Food;1,515.98;NaN;70;25-09-2020;Germany;S-20;X;X
Product 2199;Snack;2246;;;2024-07-24;Portugal;S-37;X;X
Product 2200;;;38;2,601.93;;Portugal;;X;X
Product 2201;Snack;;;;24-02-2018;France;;X;X
Product 2202;Snack;1,102.83;80;250,42;30-11-2023;;;X;X
Product 2203;Food;85.73;NaN;4,409.33;2019-11-23;;;X;X
Product 2204;Drink;;NaN;;2024-06-19;France;;X;X
;Food;1,094.36;;528.37;20/04/2022;;;X;X
Product 2206;Drink;549;;2655,81;2018-01-28;;;X;X
Product 2207;;2610,14;61;2,962.08;2022/11/05;France;;X;X
Product 2208;;1359;10;2383,78;10-01-2019;France;;X;X
Product 2209;;3732,01;NaN;2,529.77;2024-02-05;Germany;;X;X
Product 2210;Food;314,84;28;2795,16;2018/05/08;Portugal;S-10;X;X
Product 2211;Food;1206;NaN;;27/05/2023;Germany;;X;X
Product 2212;Food;1,260.49;;4,376.24;2019/02/21;France;;X;X
Product 2213;Snack;3,788.68;NaN;481;2020/03/26;Germany;S-44;X;X
Product 2214;Food;3137,60;NaN;13,64;2023-04-17;Portugal;;X;X
Product 2215;Snack;745,48;;2326;25/03/2018;Germany;;X;X
Product 2216;;;;2283,00;15-09-2021;Germany;S-32;X;X
Product 2217;Food;2839,76;70;512,73;26-11-2018;France;S-46;X;X
Product 2218;Snack;2,405.10;;;29/08/2018;Portugal;;X;X
Product 2219;;542;;3563;2018-02-10;Germany;;X;X
;;;;3,747.00;;France;S-23;X;X
Product 2221;Food;1255;NaN;2057;2021/12/10;Portugal;;X;X
Product 2222;Drink;;;2985,51;2022-02-03;Portugal;S-50;X;X
Product 2223;Drink;3349;45;1,668.96;21-03-2019;Germany;S-16;X;X
Product 2224;;;;840,28;2023-12-07;Portugal;;X;X
Product 2225;Drink;3,123.10;;;2018/08/22;;;X;X
Product 2226;Drink;1623;75;4361;2020/02/06;France;S-28;X;X
Product 2227;Snack;1,784.40;NaN;3968,14;15/08/2019;;;X;X
Product 2228;Snack;;76;;2019/06/21;Germany;S-48;X;X
Product 2229;Snack;1137,89;97;1,004.58;2021/11/18;;;X;X
Product 2230;;3448,65;100;;07/04/2020;Germany;;X;X
Product 2231;Drink;2,825.79;NaN;4,504.35;21/11/2020;Germany;S-8;X;X
Product 2232;Food;1156,52;;578;12/05/2020;Portugal;;X;X
Product 2233;Drink;;;;10/12/2018;;S-7;X;X
Product 2234;;2674,90;;;23/05/2021;Germany;;X;X
;Snack;;16;4000;30/01/2018;;S-45;X;X
Product 2236;;3,592.15;;1,713.43;17/09/2021;Portugal;S-23;X;X
Product 2237;Snack;3,690.12;62;;2020-10-05;Germany;S-44;X;X
Product 2238;;1854,38;10;3296,20;12-06-2020;Portugal;;X;X
Product 2239;Food;;32;464.14;27/10/2018;France;;X;X
Product 2240;Snack;601;NaN;;;Germany;;X;X
Product 2241;Snack;;;3130;08/07/2019;Germany;;X;X
Product 2242;Drink;4465,51;NaN;551.25;06-07-2023;Germany;;X;X
Product 2243;;1,704.07;NaN;;2024-07-02;Portugal;;X;X
Product 2244;Drink;3058,87;NaN;847,53;11-11-2020;;S-31;X;X
Product 2245;;4,027.08;;3836;2020/12/15;Portugal;;X;X
Product 2246;Food;220;30;2,674.01;27/07/2023;Portugal;;X;X
Product 2247;Drink;2705,38;;2067,04;2018-02-18;Germany;S-47;X;X
Product 2248;Snack;;;4,342.24;2019-05-11;France;S-1;X;X
Product 2249;Food;4,085.33;;1,436.63;2022-12-28;France;S-13;X;X
;;3978;49;3921,06;06-04-2024;Germany;;X;X
Product 2251;Snack;500.47;NaN;939;14-09-2022;;S-26;X;X
Product 2252;;4624;NaN;;2023/05/23;Germany;;X;X
Product 2253;Snack;0;;;22/10/2021;;;X;X
Product 2254;;;NaN;;2020/03/22;;;X;X
Product 2255;Snack;2,781.43;;1628;23/02/2020;Portugal;;X;X
Product 2256;;134,50;NaN;3228;07-12-2021;France;S-9;X;X
Product 2257;Drink;4903,52;NaN;2139;2023/09/30;Portugal;S-36;X;X
Product 2258;Snack;3,336.49;27;1522;16-06-2020;Portugal;;X;X
Product 2259;Snack;860.34;;2694,23;2018-06-11;;S-19;X;X
Product 2260;Drink;1171,10;10;;;France;S-18;X;X
Product 2261;;3,662.20;;1,088.35;2018-10-29;Germany;;X;X
Product 2262;Snack;4,136.39;NaN;528.66;26/03/2020;;;X;X
Product 2263;Drink;;25;4471;2022-06-22;;;X;X
Product 2264;;;NaN;;18-04-2020;France;;X;X
;Snack;1,128.13;;4792;20-05-2020;;;X;X
Product 2266;Snack;157.45;NaN;4107;2021-08-29;France;;X;X
Product 2267;;1833;NaN;290,42;2022-09-23;Germany;;X;X
Product 2268;Drink;;NaN;1,702.21;2021-07-05;Portugal;;X;X
Product 2269;Snack;769,65;NaN;;22/06/2020;France;;X;X
Product 2270;;4,168.10;57;;2022-03-13;;S-34;X;X
Product 2271;Snack;2368,65;;;07-04-2019;Portugal;;X;X
Product 2272;;856,88;;;25-08-2020;France;;X;X
Product 2273;Snack;;6;3,448.67;2024/03/28;Germany;;X;X
Product 2274;Food;542.62;;2727;20-12-2021;Germany;;X;X
Product 2275;Drink;1,058.93;49;;20-08-2020;;S-39;X;X
Product 2276;Drink;;36;391;2019/11/20;France;;X;X
Product 2277;Food;1,146.29;;433;2020-09-14;Portugal;;X;X
Product 2278;;1330;5;3,721.33;2020/09/30;;S-15;X;X
Product 2279;Drink;4,431.94;NaN;1318,11;30-05-2019;Portugal;S-14;X;X
;;4,143.88;76;127;;Portugal;S-26;X;X
Product 2281;Snack;;NaN;3,882.68;16/01/2018;Portugal;;X;X
Product 2282;Food;;;;10/12/2022;France;S-37;X;X
Product 2283;;1395;37;;04/02/2020;Germany;S-1;X;X
Product 2284;;3031,41;NaN;1,833.42;03/07/2022;France;;X;X
Product 2285;Drink;981;57;4746,22;19/01/2023;;;X;X
Product 2286;Snack;;NaN;;21-10-2023;Germany;;X;X
Product 2287;Drink;4636,24;;3,158.87;17/04/2018;;;X;X
Product 2288;Snack;3,983.01;NaN;4,459.83;2020/01/26;France;;X;X
Product 2289;Drink;4,504.15;;;2018-02-27;;;X;X
Product 2290;;3685,02;56;;03-08-2024;France;;X;X
Product 2291;;;;2270;2021-09-14;France;;X;X
Product 2292;Food;4,546.66;NaN;4234,48;2018-10-13;Germany;S-30;X;X
Product 2293;;264.16;;4311;03/02/2020;Portugal;S-14;X;X
Product 2294;;2,695.13;NaN;;2024/10/15;;S-45;X;X
;;3,994.71;;4510,05;16-02-2018;France;;X;X
Product 2296;;4540,01;NaN;2598,86;12-12-2021;Portugal;;X;X
Product 2297;Food;1207,47;;4,510.54;2023/04/01;Germany;S-43;X;X
Product 2298;Snack;1695,56;NaN;3356;2022/04/05;Portugal;S-41;X;X
Product 2299;Food;1298;;175.87;2021-12-24;Germany;;X;X
Product 2300;Food;2,744.54;NaN;1,676.66;;;;X;X
Product 2301;Drink;;;2386,77;2022-12-15;Germany;;X;X
Product 2302;Snack;4,251.23;40;;2020-05-13;;S-7;X;X
Product 2303;Drink;698.56;36;990.49;29/06/2020;Germany;;X;X
Product 2304;Food;3493,88;NaN;4077,68;26/08/2024;;;X;X
Product 2305;;;47;1055,83;2024/04/16;;;X;X
Product 2306;Snack;357,18;81;;06/05/2021;;;X;X
Product 2307;;3688;33;;2019-11-14;France;;X;X
Product 2308;Food;2304;NaN;3511,62;2020/05/18;;S-4;X;X
Product 2309;Food;4963;NaN;4212;15/04/2020;Portugal;;X;X
;Food;149,80;;;2019-06-08;France;S-14;X;X
Product 2311;Snack;3900,24;;;21/09/2020;Portugal;;X;X
Product 2312;Drink;4314,43;NaN;2629;2018-06-02;France;;X;X
Product 2313;Drink;418.17;NaN;;2018/07/26;Germany;S-41;X;X
Product 2314;;3787,79;74;3096;2019/11/10;Portugal;S-49;X;X
